Federal Office of Meteorology and Climatology MeteoSwiss
MeteoSchweiz / MeteoSuisse / MeteoSvizzera / MeteoSwiss

Monthly homogenized values

Station:                  La Chaux-de-Fonds
Altitude [m asl]:         1017 m
Coordinates:              47° 5.0' N / 6° 47.5' E

Reference date of homogenization:
         Temperature:     01.12.2009
         Precipitation:   01.12.2010

Last inhomogeneity provisionally corrected:
         Temperature:     no
         Precipitation:   yes

Units:
         Temperature:     °C
         Precipitation:   mm

Missing values:           NA

Data source:              MeteoSwiss
Creation date:            7.07.2021


Year  Month        Temperature      Precipitation  
1970      2               -2.5              368.4  
1970      3               -2.0              114.9  
1970      4                1.8              184.8  
1970      5                7.7              118.5  
1970      6               13.2              129.3  
1970      7               13.3              187.4  
1970      8               13.6              164.8  
1970      9               11.4              102.1  
1970     10                6.6              140.4  
1970     11                4.9              128.2  
1970     12               -1.5               53.8  
1971      1               -1.7               61.6  
1971      2               -1.2               69.1  
1971      3               -1.9               59.4  
1971      4                7.7               35.6  
1971      5               10.3              106.6  
1971      6               10.4              164.5  
1971      7               15.5               45.6  
1971      8               15.0              157.7  
1971      9               10.5               38.3  
1971     10                8.0               23.7  
1971     11               -0.3              177.9  
1971     12               -1.1               45.0  
1972      1               -1.3               45.2  
1972      2                1.4               39.6  
1972      3                3.2               66.0  
1972      4                3.5              130.1  
1972      5                7.4              124.9  
1972      6               10.7              165.8  
1972      7               13.2               85.5  
1972      8               13.0              110.8  
1972      9                7.7               45.1  
1972     10                6.1               57.9  
1972     11                2.3              296.1  
1972     12               -0.8               36.8  
1973      1               -2.0               52.4  
1973      2               -3.7               99.1  
1973      3               -0.3               37.9  
1973      4                1.5              110.8  
1973      5               10.0              137.4  
1973      6               12.7              221.9  
1973      7               13.4              147.8  
1973      8               15.6               61.7  
1973      9               11.7               57.9  
1973     10                5.7               85.6  
1973     11                2.0              173.1  
1973     12               -2.2               87.7  
1974      1                1.4               61.6  
1974      2                0.4              107.6  
1974      3                3.9               67.2  
1974      4                5.2               31.2  
1974      5                7.5              143.0  
1974      6               10.6              120.5  
1974      7               12.9               67.9  
1974      8               14.5               68.9  
1974      9               10.2              149.8  
1974     10                0.2              251.5  
1974     11                1.3              161.9  
1974     12                0.5              133.3  
1975      1                1.5              143.0  
