Federal Office of Meteorology and Climatology MeteoSwiss
MeteoSchweiz / MeteoSuisse / MeteoSvizzera / MeteoSwiss

Monthly homogenized values

Station:                  Payerne
Altitude [m asl]:         490 m
Coordinates:              46° 48.7' N / 6° 56.5' E

Reference date of homogenization:
         Temperature:     01.12.2007
         Precipitation:   01.12.2007

Last inhomogeneity provisionally corrected:
         Temperature:     yes
         Precipitation:   yes

Units:
         Temperature:     °C
         Precipitation:   mm

Missing values:           NA

Data source:              MeteoSwiss
Creation date:            7.07.2021


Year  Month        Temperature      Precipitation  
2000      2                3.7               76.3  
2000      3                6.2               20.9  
2000      4                9.3               74.0  
2000      5               15.1               99.6  
2000      6               17.9               57.7  
2000      7               16.4              167.0  
2000      8               18.8               81.9  
2000      9               15.0               58.4  
2000     10               10.2              124.9  
2000     11                5.5              111.9  
2000     12                3.5               43.4  
2001      1                1.6              132.0  
2001      2                3.1               35.4  
2001      3                7.3              266.2  
2001      4                7.2               88.2  
2001      5               15.3               55.5  
2001      6               15.8              134.4  
2001      7               18.9              117.6  
2001      8               19.3               81.9  
2001      9               12.0               95.1  
2001     10               12.8               67.3  
2001     11                3.0               42.9  
2001     12                0.2               15.3  
2002      1                0.1               29.2  
2002      2                5.4               50.3  
2002      3                6.5               62.7  
2002      4                8.9               27.1  
2002      5               12.3              188.9  
2002      6               19.0               56.8  
2002      7               18.4              107.5  
2002      8               17.4               72.3  
2002      9               13.1               51.9  
2002     10               10.0              133.5  
2002     11                6.3              174.7  
2002     12                3.8               58.3  
2003      1                0.1               40.3  
2003      2               -1.3               12.2  
2003      3                6.9               41.9  
2003      4                9.2               50.8  
2003      5               14.4               50.7  
2003      6               22.2               44.6  
2003      7               20.4               63.9  
2003      8               22.5               82.1  
2003      9               14.4               61.7  
2003     10                6.8              109.8  
2003     11                4.1               59.4  
2003     12                1.0               16.9  
2004      1                1.2              128.5  
2004      2                1.9               24.0  
2004      3                4.0               53.4  
2004      4                9.1               45.3  
2004      5               12.2               38.4  
2004      6               16.6               89.4  
2004      7               18.1               58.8  
2004      8               18.5              133.4  
2004      9               15.1               44.5  
2004     10               11.5              179.6  
2004     11                4.1               12.9  
2004     12                0.7               65.0  
2005      1               -0.3               35.2  
2005      2               -1.2               19.1  
2005      3                5.3               29.2  
2005      4                8.9              128.1  
2005      5               13.6               71.0  
2005      6               18.5               26.3  
2005      7               19.1               58.5  
2005      8               16.8               86.4  
2005      9               15.4               84.4  
2005     10               10.6               80.1  
2005     11                3.8               26.5  
2005     12               -0.5               53.8  
2006      1               -1.5               11.0  
2006      2                0.1               39.0  
2006      3                3.8              136.9  
2006      4                8.9              153.0  
2006      5               13.3              110.3  
2006      6               17.9               35.5  
2006      7               22.5               16.4  
2006      8               15.5              174.4  
2006      9               16.8               69.8  
2006     10               12.4               76.3  
2006     11                6.2               32.9  
2006     12                2.0               67.3  
2007      1                4.3               41.9  
2007      2                4.7               74.3  
2007      3                5.4               75.7  
2007      4               12.8                3.0  
2007      5               14.2              139.4  
2007      6               17.3              160.6  
2007      7               17.8              163.5  
2007      8               17.4              178.5  
2007      9               13.2               43.6  
2007     10                9.3               33.4  
2007     11                2.9               24.7  
2007     12                0.9               66.5  
2008      1                2.6               54.2  
2008      2                3.1               26.2  
2008      3                4.9               44.5  
2008      4                7.9              110.8  
2008      5               14.5               64.9  
2008      6               17.4               48.2  
2008      7               18.6              100.7  
2008      8               18.0               89.8  
2008      9               12.4              117.5  
2008     10                9.8               99.4  
2008     11                4.6               19.7  
2008     12                0.1               73.4  
2009      1               -2.5               36.7  
2009      2                0.1               36.1  
2009      3                4.9               49.8  
2009      4               11.0               21.8  
2009      5               15.5               42.0  
2009      6               16.9               74.2  
2009      7               19.0               87.4  
2009      8               20.0               62.0  
2009      9               15.4               34.9  
2009     10                9.4               31.7  
2009     11                7.0              111.8  
2009     12                1.3              124.3  
2010      1               -1.5               27.1  
2010      2                0.7               56.0  
2010      3                4.5               36.2  
2010      4               10.0               13.3  
2010      5               12.2               69.4  
2010      6               17.0               37.5  
2010      7               20.8               21.1  
2010      8               17.8              116.5  
2010      9               13.4               22.6  
2010     10                8.7               32.9  
2010     11                5.3               77.0  
2010     12               -0.9               83.9  
2011      1                1.3               21.1  
2011      2                2.5               18.3  
2011      3                6.3               18.1  
2011      4               11.9               16.5  
2011      5               15.1               66.8  
2011      6               16.7               71.7  
2011      7               16.6              102.3  
2011      8               19.3               47.8  
2011      9               16.4               67.6  
2011     10                9.7               44.7  
2011     11                4.9               11.2  
2011     12                3.8               95.1  
2012      1                2.7               65.0  
2012      2               -3.6                0.5  
2012      3                7.4               19.8  
2012      4                8.9              101.2  
2012      5               13.9               57.3  
2012      6               17.7              108.5  
2012      7               18.6               95.7  
2012      8               19.6               69.0  
2012      9               14.3              108.4  
2012     10               10.2               81.3  
2012     11                6.0              170.8  
2012     12                2.2              102.9  
2013      1                0.7               37.2  
2013      2               -0.9               46.9  
2013      3                2.6               72.3  
2013      4                9.2               91.5  
2013      5               10.9              117.8  
2013      6               16.2               53.9  
2013      7               20.6               90.1  
2013      8               18.6               69.0  
2013      9               15.0               75.2  
2013     10               11.5              136.6  
2013     11                4.7               89.5  
2013     12                0.5               77.3  
2014      1                2.8               77.3  
2014      2                3.6               95.3  
2014      3                6.7               28.9  
2014      4               10.7               63.8  
2014      5               12.4               81.8  
2014      6               17.7               42.0  
2014      7               17.7              192.8  
2014      8               17.0               90.0  
2014      9               15.2               21.2  
2014     10               12.4              139.6  
2014     11                6.5               84.1  
2014     12                3.5               24.5  
2015      1                1.7               64.2  
2015      2                0.1               32.6  
2015      3                6.3               47.7  
2015      4                9.8               65.2  
2015      5               14.2               99.7  
2015      6               18.5               72.2  
2015      7               22.5               30.7  
2015      8               19.8               73.7  
2015      9               13.2               64.0  
2015     10                9.0               42.0  
2015     11                7.2               40.1  
2015     12                2.8               11.2  
2016      1                3.1              119.6  
2016      2                4.1               71.4  
2016      3                4.9               32.1  
2016      4                8.9              118.9  
2016      5               12.7              130.3  
2016      6               16.8              129.4  
2016      7               19.9              114.1  
2016      8               19.3               50.1  
2016      9               16.6               65.6  
2016     10                8.4               83.7  
2016     11                4.9              104.2  
2016     12               -0.3                0.2  
2017      1               -2.7               15.0  
2017      2                4.2               54.1  
2017      3                8.2               43.5  
2017      4                9.1               40.8  
2017      5               14.1               92.3  
2017      6               19.8               61.0  
2017      7               20.0               48.3  
2017      8               19.8               61.8  
2017      9               13.4               28.6  
2017     10               11.0               19.4  
2017     11                4.9               58.0  
2017     12                1.6              126.7  
2018      1                4.8              112.1  
2018      2               -0.3               24.9  
2018      3                3.9               76.3  
2018      4               12.2               16.1  
2018      5               14.9               83.3  
2018      6               18.5              140.1  
2018      7               20.5              113.3  
2018      8               20.5               31.3  
2018      9               16.4               19.4  
2018     10               10.6               23.8  
2018     11                5.6               41.3  
2018     12                4.0               98.5  
2019      1                0.8               18.1  
2019      2                2.9               39.7  
2019      3                6.9               44.2  
2019      4                8.9               60.4  
2019      5               11.2               90.1  
2019      6               19.1               82.1  
2019      7               21.0               88.6  
2019      8               19.2              125.6  
2019      9               15.6               36.5  
2019     10               11.7              128.6  
2019     11                5.2               84.7  
2019     12                3.7               66.0  
2020      1                1.9               24.2  
2020      2                6.3               82.8  
2020      3                5.9               41.9  
2020      4               11.4               60.1  
2020      5               13.9               58.6  
2020      6               16.4              156.3  
2020      7               19.9               89.7  
2020      8               19.3              117.5  
2020      9               15.8               90.7  
2020     10                9.1              146.1  
2020     11                5.3               28.3  
2020     12                2.7               63.6  
2021      1                1.3               70.3  
2021      2                4.0               26.2  
2021      3                5.4               40.1  
2021      4                7.9               39.9  
2021      5               11.0              165.7  
2021      6               18.5              167.5  
